#, trajectory num :0
41.173926030886385, -8.640669568772768, 9027, 0.8058253526687622
41.17383631179971, -8.64056417069328, 4989, 0.09776118397712708
41.17295325301305, -8.640104178413736, 4850, 0.5641352534294128
41.17301287577259, -8.639940596499207, 4881, 0.05429026484489441
41.173234926509785, -8.640124099061632, 4989, 0.7560403347015381
41.17299813927362, -8.639917321685386, 4881, 0.22730261087417603
41.17298275005956, -8.640029727835936, 4850, 0.7700663805007935
41.17196514454039, -8.639265917770306, 3746, 0.4605003595352173
41.17100050909938, -8.638594064936159, 3746, 0.9411442279815674
41.17093023959678, -8.638529414093814, 3746, 0.9785350561141968
41.17092609722756, -8.638525602943178, 3746, 0.9807392358779907
41.17037591423088, -8.638006871640469, 3747, 0.14844146370887756
41.169224594958386, -8.636852844960792, 1269, 0.9271945357322693
41.16915243462809, -8.636733316550051, 1270, 0.09625095129013062
41.16861720203788, -8.635818350143179, 3835, 0.15295693278312683
41.166816605254986, -8.629419863614318, 2860, 0.31931453943252563
41.16682045707364, -8.629294835885204, 2860, 0.3597661554813385
41.166774465468265, -8.626356046156209, 2184, 0.08679187297821045
41.167660565552424, -8.625302573350288, 1599, 0.08224263787269592
41.16765838950389, -8.625302124432556, 1599, 0.08556081354618073
41.167344136126445, -8.625237294117078, 1599, 0.5647541284561157
41.167137774810364, -8.625193979685847, 1599, 0.8795627355575562
41.16716477310918, -8.625200141819766, 1514, 0.16171443462371826
41.16788407040319, -8.625349678467563, 1515, 0.22873589396476746
41.16822749124166, -8.625422543515153, 1515, 0.6919810771942139
41.168384828361646, -8.62545610972599, 1515, 0.9042444229125977
41.16874082101678, -8.625534620119938, 852, 0.4109525978565216
41.16862571638399, -8.625510286836521, 853, 0.7547906637191772
41.16855215608182, -8.62549368244135, 853, 0.8608985543251038
41.16849352270834, -8.625334380394664, 3532, 0.07757097482681274
41.16864953190496, -8.625515321471596, 853, 0.7204978466033936
41.16855532355935, -8.625494418210994, 853, 0.8563259243965149
41.16853449176699, -8.625489579218353, 852, 0.11360090970993042
41.17025833811049, -8.623131411825629, 3533, 0.9735835194587708
41.177683174804024, -8.622233669081819, 50, 0.22330719232559204
41.18278023925592, -8.617002651992332, 54, 0.9296354055404663
41.183048713992974, -8.614479437745176, 55, 0.6927350163459778
41.18315202118546, -8.613597619473106, 55, 0.9583802223205566
41.18290560788855, -8.617327969153232, 983, 0.8902567625045776
41.18289473764155, -8.617383553356069, 983, 0.9032952189445496
41.18370208282404, -8.613399719999418, 981, 0.7485451698303223
41.18250686299071, -8.61354243632485, 3231, 0.10811033844947815
41.182306014375285, -8.613563464953051, 3231, 0.5771722793579102
41.17847970907485, -8.61403335602537, 4631, 0.5792322158813477
41.17649514242454, -8.614120326477, 3279, 0.9024776816368103
41.175333338064995, -8.613760262104456, 2986, 0.5805977582931519
41.175000853422134, -8.613633559512751, 3972, 0.19121885299682617
41.174238608635406, -8.613327510866242, 3535, 0.7431867718696594
41.173484659009674, -8.608119268670164, 253, 0.27032846212387085
41.17425526207024, -8.615416556266815, 254, 0.6095660328865051
41.17362835078206, -8.6209306498587, 255, 0.234670490026474
41.173258869658845, -8.624603545661705, 881, 0.6615872383117676
41.1730336924895, -8.626786934388955, 256, 0.08194214105606079
41.172558959030006, -8.629619457493707, 256, 0.2629813551902771
41.171783480160244, -8.633335294188974, 256, 0.5031719207763672
41.17046580735346, -8.637637039881874, 256, 0.794447660446167
41.168410613777425, -8.64124952118985, 648, 0.6215033531188965
41.16874309536903, -8.643754191296033, 649, 0.8860157132148743
41.16834147730283, -8.643397503537924, 380, 0.21057173609733582
41.170814989805876, -8.646521575309503, 289, 0.28771260380744934
41.16841683882632, -8.643492988510573, 380, 0.38693851232528687
41.168106463961614, -8.643126951948817, 3962, 0.7666254043579102
41.16865966926861, -8.643800660875321, 380, 0.9552288055419922
41.168949827089314, -8.643838387746847, 381, 0.02020031213760376
41.170475998240555, -8.642232019752516, 382, 0.46751755475997925
41.170366032179494, -8.643071534881352, 650, 0.18942874670028687
